groupId	userIds
1302	1517,1953,2280
1303	5109,3180,3174
1304	4757,3687,5454
1305	3071,490,4851
1306	4827,2295,3791
1307	4923,5024,1015
1308	3899,4081,1073
1309	4351,549,2245
1310	2500,2660,2517
1311	4656,206,143
1312	3131,3591,850
1313	4865,3475,5469
1314	50,5870,4794
1315	1880,5035,2726
1316	4536,2888,3678
1317	2280,1322,1406
1318	5700,3078,2922
1319	3851,5004,5645
1320	1075,1609,2113
1321	3849,1854,5051
1322	5102,5608,4631
1323	2583,1647,5155
1324	2582,4098,2460
1325	1226,3996,2500
1326	4252,2818,2441
1327	430,3917,400
1328	2320,2437,2973
1329	5002,5705,3363
1330	5480,1040,1756
1331	4435,4112,86
1332	2473,4264,3797
1333	5892,2387,3039
1334	4755,2226,3200
1335	5521,4958,3784
1336	4932,405,2982
1337	3061,5359,5803
1338	5507,4216,460
1339	1141,243,413
1340	569,3892,4276
1341	2510,5300,4162
1342	5597,3920,1978
1343	368,5045,718
1344	4849,2242,3630
1345	785,5281,5466
1346	1888,1612,3361
1347	2834,3755,5377
1348	2814,466,2229
1349	1189,1117,4291
1350	5162,2747,1699
1351	1526,1445,4310
1352	3309,2655,2379
1353	1694,1588,5621
1354	1133,5564,2696
1355	5106,122,4806
1356	5911,3540,1053
1357	2512,4800,4591
1358	5982,2468,3492
1359	634,3272,1345
1360	2484,2325,2769
1361	4990,3313,4648
1362	1690,2165,407
1363	172,4986,2246
1364	145,4092,5158
1365	2160,1299,2061
1366	27,2880,473
1367	915,1798,807
1368	4301,2533,5353
1369	2863,3347,1419
1370	83,1748,1321
1371	1211,2263,2277
1372	5888,40,3065
1373	3991,4367,1304
1374	4544,3142,5573
1375	3555,343,1181
1376	5909,1645,307
1377	4799,4704,554
1378	2577,1620,1595
1379	2723,2526,5018
1380	1734,1213,2621
1381	3116,1105,251
1382	5793,4975,3035
1383	3119,3792,3269
1384	5411,990,4036
1385	3092,1011,2295
1386	3373,3816,2942
1387	4144,2077,1091
1388	4371,900,1838
1389	4105,4668,3229
1390	4900,232,957
1391	5164,803,2923
1392	5140,1235,1386
1393	5337,2996,4015
1394	3246,770,3244
1395	3754,4341,468
1396	2649,3194,5592
1397	3033,2066,813
1398	4,4453,3868
1399	4733,1027,5507
1400	5292,3533,2385
1401	4061,4378,630
1402	2665,3099,5427
1403	2847,2869,2802
1404	2202,4889,1061
1405	2940,4633,467
1406	102,5264,2667
1407	2522,296,431
1408	1477,3746,488
1409	4070,6038,4723
1410	145,690,1403
1411	1634,2383,4602
1412	1096,156,1114
1413	487,3617,4862
1414	1990,4259,3737
1415	3753,5775,3574
1416	3849,3037,3635
1417	652,4368,1854
1418	1060,2461,158
1419	4351,5856,2825
1420	3380,2976,5130
1421	1419,1097,2911
1422	1965,2216,5560
1423	129,2563,5168
1424	2943,3608,4057
1425	1068,5569,2091
1426	4672,2533,2797
1427	3943,5883,5607
1428	358,2166,263
1429	5755,1033,1907
1430	2719,5287,2626
1431	3393,1468,213
1432	662,4114,208
1433	5882,3128,2089
1434	3882,1721,5594
1435	525,2780,1450
1436	4609,467,4305
1437	2946,5767,1916
1438	2476,4936,2832
1439	1666,2794,169
1440	2371,1844,5836
1441	1613,4881,3891
1442	3211,4693,1897
1443	5129,2119,317
1444	465,5404,5109
1445	2753,5935,4000
1446	4822,475,2880
1447	157,5509,1798
1448	2884,3819,479
1449	1482,4808,766
1450	2767,79,3561
1451	5957,1394,2347
1452	5584,5596,4581
1453	515,4055,1849
1454	943,5066,1361
1455	3228,1375,2141
1456	886,2118,625
1457	3579,4196,5280
1458	2021,4824,5378
1459	2171,2362,1991
1460	1382,697,2280
1461	3706,2052,5452
1462	5953,5339,2548
1463	2175,717,1153
1464	525,770,3157
1465	5899,1835,971
1466	4554,3913,822
1467	659,5275,2333
1468	3651,3162,5527
1469	3270,4536,1626
1470	1640,5164,1532
1471	3073,5150,5985
1472	939,3828,3638
1473	2612,3024,2126
1474	1264,2173,941
1475	133,5384,796
1476	2423,3297,2839
1477	5746,4301,4375
1478	2284,3812,4300
1479	5047,4689,2318
1480	3852,3,4632
1481	3496,4568,3641
1482	5491,4277,497
1483	5004,2687,5130
1484	3802,1671,5133
1485	5676,3448,2451
1486	2719,4445,3128
1487	2259,212,2443
1488	3968,5069,4119
1489	2805,5835,4442
1490	1586,4871,318
1491	2137,5698,2307
1492	4489,298,1562
1493	1724,3735,310
1494	289,4108,5000
1495	5040,3957,1014
1496	310,5078,3631
1497	125,2156,4722
1498	4087,2476,2068
1499	3090,5823,4219
1500	5912,4005,842
1501	1953,4846,2900
1502	5052,2620,2234
1503	1131,5190,1508
1504	1895,1554,6030
1505	2529,2097,3480
1506	1815,4492,6010
1507	530,3621,2336
1508	1858,6028,99
1509	4792,3628,3396
1510	5888,4254,71
1511	5859,3440,44
1512	5347,2212,361
1513	2199,2714,105
1514	2738,2049,4486
1515	458,3792,631
1516	2515,1216,3881
1517	1050,372,3956
1518	5365,1821,2978
1519	3177,2273,5796
1520	2789,1390,3887
1521	4661,2128,551
1522	48,1873,2557
1523	1419,2318,1730
1524	4719,2989,651
1525	2440,3078,2550
1526	3166,5299,3999
1527	1279,2679,1378
1528	2339,1120,5719
1529	3188,4567,5766
1530	3647,3097,2213
1531	2881,842,3115
1532	341,5451,1325
1533	5986,3006,1667
1534	5754,1049,5102
1535	2594,3317,3395
1536	265,3570,1457
1537	27,181,2047
1538	3850,5118,19
1539	881,2968,1499
1540	2643,5210,899
1541	1474,5818,3300
1542	3911,1903,1228
1543	331,2616,4075
1544	4745,1743,4209
1545	840,1882,5934
1546	1038,3329,1302
1547	2885,529,4641
1548	3019,5133,1500
1549	620,5679,2313
1550	4443,5521,2017
1551	2777,2706,1563
1552	2956,3501,3413
1553	902,5096,846
1554	2984,1816,4512
1555	4293,1225,2085
1556	2946,1800,4784
1557	5184,3895,5465
1558	935,3252,2011
1559	4194,1095,2985
1560	2909,4312,5141
1561	970,4020,1739
1562	3413,3328,4513
1563	40,2262,6022
1564	3153,3741,5900
1565	4696,2652,1121
1566	5250,4679,5049
1567	3654,5195,201
1568	4879,95,5853
1569	3166,4341,102
1570	3560,960,2582
1571	831,3773,4221
1572	882,574,1811
1573	4523,3811,5003
1574	2601,1924,4394
1575	3284,1316,3248
1576	4457,3899,1521
1577	4182,1657,3552
1578	5720,5049,692
1579	358,5274,3967
1580	4463,3046,1993
1581	2469,1945,5782
1582	4816,4899,717
1583	1122,5651,1994
1584	145,5399,5558
1585	5700,4454,4556
1586	4971,57,1774
1587	1315,5458,4747
1588	3362,541,1550
1589	4921,2767,530
1590	486,4693,4600
1591	3267,3721,2198
1592	5378,5968,1311
1593	1766,657,5469
1594	5770,2002,1103
1595	4638,4647,4632
1596	5627,2971,2863
1597	5729,1060,5238
1598	315,65,120
1599	4730,2367,811
1600	3060,2238,2083
1601	2858,4671,2857
1602	4767,5094,841
1603	4805,4277,605
1604	4953,3495,5407
1605	2,3669,2552
1606	1351,635,5082
1607	3499,1553,1878
1608	4701,1714,5739
1609	5256,3250,1320
1610	1336,93,1834
1611	676,5030,1457
1612	2741,5916,5138
1613	2771,1437,1320
1614	4130,356,3890
1615	2524,4616,2352
1616	4372,2525,5376
1617	2547,2160,4159
1618	4532,2323,5478
1619	3849,3334,5069
1620	3652,4401,419
1621	395,2122,5152
1622	651,5456,3953
1623	1384,4583,5949
1624	2638,168,4841
1625	865,1115,2264
1626	5686,4470,5395
1627	2479,559,3066
1628	3918,2305,3035
1629	1019,702,1181
1630	744,3067,1293
1631	3011,3401,3958
1632	2968,2410,5407
1633	2963,1832,1942
1634	382,665,5912
1635	1050,5750,5093
1636	150,646,4577
1637	4423,150,2149
1638	6019,4814,977
1639	4470,2492,724
1640	1496,2125,3689
1641	3006,484,2878
1642	4307,1265,4016
1643	1017,2493,1309
1644	1270,5985,5450
1645	1763,2632,1818
1646	2726,224,28
1647	2211,1138,643
1648	3669,1487,656
1649	4118,5905,5629
1650	2602,3271,3071
1651	2560,2685,3907
1652	1907,1262,2490
1653	1237,1650,1307
1654	7,284,3574
1655	5654,2387,3613
1656	2491,3208,2540
1657	2866,560,5953
1658	1577,130,4624
1659	3881,6014,3172
1660	3711,3961,5015
1661	678,5224,87
1662	3295,3957,169
1663	5141,3239,3944
1664	2385,112,4026
1665	619,47,1307
1666	4142,2081,5290
1667	1323,4551,3036
1668	5827,1249,2178
1669	1301,356,5317
1670	3323,2358,5156
1671	4107,2302,1538
1672	6008,2554,2135
1673	2879,469,2005
1674	4031,378,1268
1675	5853,1171,5096
1676	2296,3007,2705
1677	4369,4316,526
1678	2573,2325,5003
1679	1455,4940,5451
1680	3662,4562,4797
1681	4734,5349,4451
1682	3626,5874,3739
1683	3899,5176,3968
1684	251,3218,3909
1685	5619,2180,2563
1686	1491,1554,537
1687	4206,2386,323
1688	3476,1238,3121
1689	3699,2922,5041
1690	2326,1413,1774
1691	789,3740,10
1692	5055,238,1913
1693	1094,624,4471
1694	4491,1904,4654
1695	5892,1579,2424
1696	5355,218,2616
1697	1766,1196,77
1698	537,744,401
1699	3905,4752,2205
1700	3506,1558,3430
1701	5509,3935,3117
1702	3887,5369,4411
1703	1140,1791,575
1704	5245,4882,983
1705	2937,3328,143
1706	3463,3012,5602
1707	2133,4222,5295
1708	484,3603,1025
1709	918,1964,692
1710	3324,5584,4257
1711	5911,4393,4187
1712	3470,2608,6012
1713	3206,5743,1270
1714	5560,4621,4177
1715	624,406,49
1716	3265,5593,683
1717	5380,2464,4624
1718	2890,6016,1093
1719	4504,591,1950
1720	5816,976,639
1721	155,2082,314
1722	2764,3181,3234
1723	1949,4797,5252
1724	34,4161,2865
1725	2709,2830,5715
1726	959,390,950
1727	5947,3169,1945
1728	1185,2288,1841
1729	864,4961,3954
1730	5698,3803,5150
1731	4146,3327,782
1732	4831,354,5473
1733	5803,2230,1911
1734	554,3659,3586
1735	3175,2016,848
1736	5710,1797,5232
1737	1852,1738,3086
1738	601,3855,4451
1739	2213,5685,3249
1740	3588,106,3535
1741	629,1237,5485
1742	3135,1034,3008
1743	1741,4617,4517
1744	1945,314,1727
1745	2753,5767,2888
1746	4417,5523,2481
1747	4423,1150,3658
1748	5853,1783,4267
1749	387,2107,1354
1750	1818,5291,5089
1751	635,797,3435
1752	2608,4325,3907
1753	4566,3153,2187
1754	2821,3126,1991
1755	2114,1837,1014
1756	5456,3771,5233
1757	2245,3839,1579
1758	2637,559,3841
1759	5858,1667,2446
1760	3754,2760,5805
1761	6001,325,4371
1762	3202,5432,4819
1763	3818,5599,3053
1764	3752,2858,4599
1765	4188,475,4849
1766	1813,1640,1885
1767	2210,3551,567
1768	5407,937,1569
1769	2214,5128,1071
1770	1085,2348,178
1771	2193,5371,360
1772	2926,2155,4760
1773	2670,3222,5016
1774	1555,5377,3124
1775	2661,249,1463
1776	2795,3567,4980
1777	4789,2679,3080
1778	5035,5765,3822
1779	3904,3767,4094
1780	1651,1290,5831
1781	1124,1195,4280
1782	5017,4157,4338
1783	2549,4448,5170
1784	4064,4712,2293
1785	4613,3250,1900
1786	4371,1224,3170
1787	4775,5055,484
1788	4174,5471,2832
1789	5897,1361,1027
1790	3499,4587,3657
1791	3649,4594,4104
1792	2076,4291,3386
1793	1230,2167,3734
1794	2803,5462,36
1795	1191,35,5078
1796	5692,4068,1125
1797	351,593,2159
1798	227,3879,1880
1799	4952,57,2539
1800	1555,4764,4898
1801	416,3091,4190
1802	4005,1196,1801
1803	3797,2811,5147
1804	5779,577,1822
1805	4475,4606,2560
1806	2584,1139,286
1807	754,5673,980
1808	1279,560,1686
1809	3904,2855,5219
1810	2009,5468,2075
1811	1946,259,3415
1812	2763,626,3468
1813	1107,2969,3373
1814	3303,4288,5646
1815	3201,5152,4046
1816	5111,3103,2035
1817	4796,2702,3401
1818	4435,4676,1315
1819	4575,2505,2353
1820	1180,5681,3571
1821	2935,5035,756
1822	1678,1829,631
1823	5066,1332,923
1824	2484,5610,3262
1825	2016,1288,4453
1826	5434,1294,5590
1827	3359,2816,5087
1828	4141,1021,1316
1829	4840,2764,4686
1830	1935,3569,3810
1831	5033,2914,420
1832	5054,3566,5516
1833	4895,4010,3908
1834	967,2863,597
1835	3725,3364,4153
1836	1074,3956,3493
1837	4685,5666,1777
1838	5799,2151,2847
1839	186,1974,2691
1840	1455,2594,943
1841	2748,541,120
1842	4804,3619,613
1843	4467,2900,4887
1844	5530,5608,86
1845	1411,600,3090
1846	2592,3382,1548
1847	1565,2930,1242
1848	1658,2754,1170
1849	4997,5808,1489
1850	1339,1915,6008
1851	3978,4146,2379
1852	579,2744,4945
1853	1358,1342,298
1854	930,2633,5529
1855	2944,2852,1311
1856	3766,1736,4513
1857	5867,1118,5563
1858	1382,1434,1204
1859	3170,1004,2718
1860	1512,5596,3464
1861	460,2229,951
1862	628,2988,2780
1863	1625,5554,1578
1864	5050,970,4615
1865	3939,5889,5522
1866	3162,2271,5353
1867	4623,3448,5729
1868	2228,5517,2276
1869	1826,384,2849
1870	5280,4226,5333
1871	780,4210,4089
1872	3647,5631,513
1873	1893,66,2169
1874	5268,3721,2598
1875	5824,430,1999
1876	716,1834,4952
1877	215,2039,1569
1878	5285,3662,906
1879	2447,2730,3697
1880	5225,3268,3359
1881	5274,2995,4888
1882	347,3970,956
1883	4662,860,2457
1884	1789,2530,238
1885	5353,1888,5280
1886	4178,126,5563
1887	1466,1227,2992
1888	1274,2853,3780
1889	883,2552,756
1890	850,206,5588
1891	997,3489,1149
1892	882,4313,2638
1893	2641,1773,5405
1894	2535,1407,1530
1895	32,3056,3003
1896	3977,2974,2946
1897	3041,3602,1971
1898	5400,372,5079
1899	5482,994,3329
1900	4693,3052,3605
1901	1522,3025,3833
1902	1149,2643,1187
1903	2633,2773,3487
1904	768,220,3551
1905	4729,2919,4606
1906	4519,1878,292
1907	2032,1310,5340
1908	4090,4923,4000
1909	2288,2830,4226
1910	4800,4481,2222
1911	244,705,2273
1912	3805,5173,4606
1913	1654,5249,3805
1914	4523,5878,1512
1915	1909,2383,2472
1916	3272,469,5518
1917	501,5945,1209
1918	3489,4966,2788
1919	3788,898,2817
1920	2067,4670,3637
1921	2607,5144,3101
1922	1447,1220,1328
1923	3520,3668,2055
1924	3484,3405,3660
1925	4445,3596,3881
1926	1470,4260,3671
1927	653,3140,1629
1928	919,2534,3738
1929	3807,2336,826
1930	6026,1276,1880
1931	1598,5046,3526
1932	1456,3515,1411
1933	296,2849,5240
1934	2110,870,4239
1935	841,1148,5561
1936	3539,2358,5686
1937	5525,3951,2122
1938	2725,3460,3690
1939	822,5430,3907
1940	3917,4,592
1941	1392,5854,5147
1942	1303,5822,600
1943	5907,4177,517
1944	358,4945,739
1945	3779,1468,2430
1946	1784,301,3158
1947	2619,4890,1952
1948	2667,6028,5482
1949	3832,5634,5831
1950	168,739,5402
1951	5845,4136,3434
1952	1694,5954,5813
1953	5521,2222,3543
1954	1297,2613,1075
1955	261,4950,1072
1956	1157,2216,3625
1957	2619,5027,870
1958	3404,2142,1087
1959	3660,4406,2210
1960	478,515,4769
1961	596,4151,5489
1962	5936,2195,3588
1963	4606,1741,3878
1964	4104,630,3
1965	2742,2632,3677
1966	4226,454,1737
1967	9,4423,3074
1968	5913,2821,2835
1969	1547,5078,959
1970	2562,3306,4884
1971	4554,2275,4299
1972	1467,5298,5327
1973	559,5522,5167
1974	456,2967,669
1975	2063,928,247
1976	766,5376,5159
1977	628,16,3299
1978	4605,1912,5702
1979	1748,927,2299
1980	5330,1130,5498
1981	3119,4471,1218
1982	2256,5037,4377
1983	3230,5704,5951
1984	1470,2390,5392
1985	4072,3140,5617
1986	4644,5557,5204
1987	3663,4777,3632
1988	4202,4279,2227
1989	2764,5693,5146
1990	5823,323,4829
1991	5758,5467,3992
1992	684,5880,3547
1993	376,4641,2123
1994	3469,3970,860
1995	3051,3489,5000
1996	1685,1619,3451
1997	3188,4466,2759
1998	4613,1434,1354
1999	2222,1820,1750
2000	3777,1148,373
2001	2697,1837,2914
2002	557,1795,2786
2003	4259,4383,1609
2004	4004,839,3602
2005	434,3874,4413
2006	4014,2580,869
2007	970,3930,2235
2008	4518,1421,2154
2009	289,378,5274
2010	896,197,3246
2011	3632,3601,4877
2012	5051,716,5522
2013	1123,4375,3322
2014	2224,3397,958
2015	4258,1621,906
2016	3963,1437,2699
2017	3059,2686,791
2018	331,528,2827
2019	1318,1777,4756
2020	100,169,484
2021	3546,4063,4861
2022	4413,4896,2417
2023	4731,5667,885
2024	713,5195,3680
2025	4220,3202,3886
2026	401,2043,1525
2027	5291,4688,3743
2028	3779,555,4821
2029	5761,1470,4821
2030	2744,1621,2904
2031	3950,585,4409
2032	4152,2997,2635
2033	2448,2962,352
2034	1332,1002,4179
2035	4718,611,2313
2036	1292,1498,2647
2037	297,5288,5681
2038	5037,414,1731
2039	918,4340,5494
2040	4980,3756,3183
2041	3622,1446,1040
2042	3029,2967,1421
2043	3019,4228,3172
2044	668,5082,910
2045	4798,5808,1365
2046	1325,5508,1399
2047	2956,3208,5297
2048	5782,5701,1495
2049	4634,5754,2497
2050	4125,3873,4384
2051	1710,3671,5609
2052	1116,4691,330
2053	5108,736,2987
2054	5850,966,3203
2055	5924,3765,2196
2056	2765,4272,4977
2057	4734,4903,4476
2058	128,1899,5055
2059	891,5918,4337
2060	2481,2519,1625
2061	989,4388,5581
2062	5558,3917,4117
2063	3048,1413,1195
2064	4331,2470,4759
2065	3937,73,710
2066	4915,3097,3639
2067	5140,5284,661
2068	5691,4448,5713
2069	3836,5514,3494
2070	2701,966,2136
2071	10,1488,2361
2072	3156,4385,890
2073	4959,4187,479
2074	5579,818,5131
2075	255,1673,2119
2076	5247,2431,3924
2077	3231,4844,836
2078	4834,910,2085
2079	5484,75,2407
2080	1352,5183,965
2081	3329,4192,5735
2082	4257,3869,4931
2083	1437,5269,3744
2084	400,1247,2877
2085	5106,4065,2386
2086	2217,3855,1098
2087	5291,4569,600
2088	3614,4401,3242
2089	4805,4543,6032
2090	5565,3825,298
2091	5682,4761,4075
2092	4998,2814,5356
2093	2568,1586,352
2094	863,3702,4300
2095	4921,5316,2081
2096	1905,1238,1979
2097	3761,2191,1863
2098	4178,2370,147
2099	5203,5262,4283
2100	5709,5466,5182
2101	5146,866,1689
2102	2565,5285,5755
2103	137,683,2132
2104	4247,1659,4791
2105	3909,3969,1561
2106	704,179,842
2107	2354,2392,338
2108	2956,3562,5179
2109	1403,3575,2882
2110	5201,65,1893
2111	1787,1000,5267
2112	2438,583,1689
2113	3439,2284,4321
2114	5856,2866,3814
2115	5235,156,2113
2116	3833,3952,3880
2117	2793,5577,5200
2118	4947,1558,3232
2119	5908,5691,1640
2120	1881,5480,5159
2121	1045,4420,75
2122	62,4438,2812
2123	2061,5970,4251
2124	5013,5955,4897
2125	3124,3503,2785
2126	3400,5319,1261
2127	4266,5413,962
2128	1005,423,1778
2129	5094,2541,1812
2130	907,114,2111
2131	3246,4572,3377
2132	2791,2219,1250
2133	2562,3650,1690
2134	1861,3083,1478
2135	2402,81,433
2136	4965,3001,789
2137	5306,4971,3219
2138	6036,688,5441
2139	4398,3962,86
2140	2982,1757,3172
2141	2279,2588,3249
2142	1969,3587,5601
2143	4777,1515,4044
2144	1254,1059,3476
2145	5457,4726,1654
2146	4768,817,4016
2147	3455,3095,128
2148	145,1554,5362
2149	2040,17,2319
2150	2112,2079,3000
2151	1109,2884,2752
2152	1153,2528,5995
2153	5527,5068,5210
2154	5350,158,2815
2155	1512,3234,4711
2156	104,1108,4897
2157	3619,4195,5455
2158	3342,3704,5680
2159	5580,4151,249
2160	2853,3630,3786
2161	3830,4888,425
2162	4827,1438,5489
2163	678,4620,2442
2164	5134,1447,5498
2165	3689,3077,2976
2166	2816,985,5453
2167	3553,183,3175
2168	158,1159,5037
2169	2421,840,263
2170	5309,4864,3962
2171	1514,64,5708
2172	3968,3405,3668
2173	166,5756,4057
2174	4322,3744,278
2175	3710,4901,2110
2176	1258,4593,283
2177	465,3656,979
2178	4483,4610,424
2179	2184,3317,4071
2180	4013,949,5626
2181	4014,127,2806
2182	3855,817,1546
2183	82,1452,5468
2184	1827,3011,358
2185	976,248,1613
2186	2054,1410,4297
2187	2885,5311,2229
2188	4280,223,4496
2189	5397,4979,4661
2190	4540,4234,589
2191	3768,1927,3741
2192	3380,3087,4
2193	1326,4523,2299
2194	3040,364,2422
2195	5375,96,5825
2196	1245,3347,4521
2197	5687,639,132
2198	5526,213,945
2199	2743,2117,1895
2200	676,2476,5487
2201	1734,994,5041
2202	2747,4749,5032
2203	5455,3088,2294
2204	364,2376,1020
2205	3941,4330,2017
2206	848,4538,3513
2207	1877,4479,4716
2208	1710,4064,456
2209	54,1565,5195
2210	908,656,1394
2211	2716,4662,2191
2212	3835,1499,5350
2213	4987,5939,2547
2214	2504,182,2371
2215	2473,342,897
2216	1868,4363,3131
2217	3419,432,1665
2218	3225,2620,4389
2219	2731,4872,854
2220	2671,1603,1403
2221	595,872,1745
2222	5742,1151,1299
2223	3644,1397,4608
2224	5747,5364,3298
2225	3166,1603,4593
2226	4703,330,2358
2227	3826,880,5139
2228	3628,4280,3819
2229	5767,3758,4912
2230	159,3306,4256
2231	1879,2869,5951
2232	2473,3482,5201
2233	2088,4152,4630
2234	4518,5851,1225
2235	1280,4600,5109
2236	3420,4181,4563
2237	2704,5175,3123
2238	3721,1404,1697
2239	192,881,496
2240	4963,759,5044
2241	237,4836,1632
2242	328,323,4680
2243	3679,4455,1848
2244	5509,1197,3080
2245	1628,296,4013
2246	24,2293,2037
2247	4144,5756,3202
2248	4463,4277,302
2249	4839,4560,4147
2250	3797,2660,3470
2251	5010,2512,2463
2252	2386,5286,2928
2253	846,4310,4367
2254	2442,5485,90
2255	1111,3665,3858
2256	3182,1240,4133
2257	1580,5874,4932
2258	5090,3973,2529
2259	4557,978,4116
2260	254,1186,3978
2261	2863,3607,778
2262	4657,2285,3313
2263	1172,580,2036
2264	4984,5965,3830
2265	4062,584,3534
2266	3532,2608,5951
2267	2895,1448,1303
2268	5633,2488,2629
2269	1983,1492,1380
2270	562,2810,4595
2271	4609,3675,3489
2272	5796,4133,5433
2273	2055,2051,1602
2274	4879,2251,6007
2275	595,5791,4561
2276	4918,2635,3206
2277	1347,2063,2329
2278	5922,1759,4705
2279	5921,1441,3161
2280	4684,5651,3722
2281	2831,5646,4285
2282	1999,3835,2679
2283	6,3729,940
2284	5169,5082,1935
2285	922,495,154
2286	3032,2448,4529
2287	2158,1481,3432
2288	469,4749,2054
2289	1994,1057,2571
2290	3441,2944,330
2291	5995,2028,1018
2292	5862,669,5043
2293	46,4809,2699
2294	1636,3410,5150
2295	4816,2486,729
2296	358,3598,5069
2297	5328,4681,93
2298	3069,4886,1317
2299	3549,2710,6030
2300	2077,1100,4929
2301	2643,603,5809
2302	2489,784,5923
2303	3169,3157,4705
2304	682,1454,5792
2305	5746,5917,1099
2306	3847,2574,2621
2307	749,1622,780
2308	1665,3157,5045
2309	49,3318,3243
2310	5061,1734,754
2311	4053,964,4436
2312	1591,5757,2380
2313	4799,4163,1094
2314	3364,4959,5706
2315	1594,4978,996
2316	3714,3407,3212
2317	5115,3597,3554
2318	4025,2584,4389
2319	858,5151,2839
2320	4232,5946,5893
2321	3758,1696,2365
2322	765,607,586
2323	1688,5077,395
2324	3375,2446,689
2325	3664,3505,1371
2326	1896,3805,128
2327	5612,5206,3041
2328	1309,1792,4253
2329	5129,2941,2851
2330	5655,5448,3450
2331	1618,5089,2057
2332	1014,5596,583
2333	894,5027,5267
2334	5251,3277,4937
2335	2231,3515,3672
2336	933,3264,2486
2337	1532,5936,1137
2338	5744,6025,5686
2339	2089,417,2109
2340	3157,2014,4209
2341	5430,1692,3401
2342	1451,212,5191
2343	392,390,3455
2344	2799,2565,4878
2345	2284,2019,1051
2346	335,3798,5481
2347	1492,4602,4695
2348	1681,2834,160
2349	3052,116,1315
2350	5882,5240,5829
2351	2597,1927,5882
2352	924,4761,4120
2353	4682,2676,4211
2354	3418,3794,2036
2355	1123,1175,3577
2356	4202,105,923
2357	4650,2206,2280
2358	3974,5591,4278
2359	2457,3209,1946
2360	1369,2715,5792
2361	4990,879,722
2362	2259,595,2274
2363	2903,5806,5027
2364	5039,2767,5008
2365	325,3232,3553
2366	1175,1224,132
2367	5785,4339,5093
2368	1483,2608,4004
2369	2031,4374,5890
